thetha;voltage;altura
1322;3065.526316;5
1323;2999.645161;5
1324;2966.703704;5
1325;2968.114754;5
1326;2912.105263;5
1327;2883.819672;5
1328;2883.096774;5
1329;2842.555556;5
1330;2814.616667;5
1331;2788.05;5
1332;2788.948276;5
1333;2730.866667;5
1334;2712.548387;5
1335;2705.946429;5
1336;2697.032787;5
1337;2696.239437;5
1338;2699.5;5
1339;2701.428571;5
1340;2670.921875;5
1341;2650.210526;5
1342;2613.42;5
1343;2610.640625;5
1344;2613.131148;5
1345;2614.532258;5
1346;2618.229508;5
1347;2506.171053;5
1348;2506.241379;5
1349;2480.970149;5
1350;2483.65625;5
1351;2486.42623;5
1352;2402.318182;5
1353;2389.259259;5
1354;2302.25;5
1355;2202.16129;5
1356;2085.265625;5
1357;1970.873016;5
1358;1857.557377;5
1359;1794.966102;5
1360;1697.396226;5
1361;1683.033898;5
1362;1600.411765;5
1363;1584.876923;5
1364;1587.111111;5
1365;1588.12069;5
1366;1581.779661;5
1367;1580.030303;5
1368;1583.315789;5
1369;1585.576271;5
1370;1586.636364;5
